plz,wahlkreis_nr,wahlkreis_name,overlap,is_primary
19372,2,Prignitz II/ Ostprignitz-Ruppin II,1.0,True
19376,2,Prignitz II/ Ostprignitz-Ruppin II,1.0,True
19386,2,Prignitz II/ Ostprignitz-Ruppin II,1.0,True
19395,2,Prignitz II/ Ostprignitz-Ruppin II,1.0,True
29471,1,Prignitz I,1.0,True
29475,1,Prignitz I,1.0,True
29478,1,Prignitz I,1.0,True
29484,1,Prignitz I,1.0,True
29493,1,Prignitz I,1.0,True
29494,1,Prignitz I,1.0,True
39264,18,Potsdam-Mittelmark II,1.0,True
39279,16,Brandenburg an der Havel I/ Potsdam-Mittelmark I,0.995434,True
39279,18,Potsdam-Mittelmark II,0.004566,False
39291,16,Brandenburg an der Havel I/ Potsdam-Mittelmark I,1.0,True
39307,16,Brandenburg an der Havel I/ Potsdam-Mittelmark I,1.0,True
39319,4,Ostprignitz-Ruppin III/ Havelland III,0.746667,True
39319,16,Brandenburg an der Havel I/ Potsdam-Mittelmark I,0.253333,False
39524,4,Ostprignitz-Ruppin III/ Havelland III,1.0,True
39539,1,Prignitz I,0.304859,False
39539,4,Ostprignitz-Ruppin III/ Havelland III,0.695141,True
39615,1,Prignitz I,1.0,True
